Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
mitochondrial respiratory chain complex assembly (GO:0033108)	1/90	0.19486256522478784	0.2584705528370243	0	0	4.748505857040402	7.765995010266912	NDUFA6
regulation of stem cell differentiation (GO:2000736)	1/91	0.19680362708683685	0.25957891474087985	0	0	4.6955082742316785	7.63277814208722	PSMB9
sensory perception of sound (GO:0007605)	1/91	0.19680362708683685	0.25957891474087985	0	0	4.6955082742316785	7.63277814208722	CEMIP
negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/92	0.19874010659848615	0.25957891474087985	0	0	4.643675473462707	7.503052567402758	PSMB9
retinoid metabolic process (GO:0001523)	1/92	0.19874010659848615	0.25957891474087985	0	0	4.643675473462707	7.503052567402758	CYP2C8
cellular response to fibroblast growth factor stimulus (GO:0044344)	1/92	0.19874010659848615	0.25957891474087985	0	0	4.643675473462707	7.503052567402758	CXCL8
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	1/92	0.19874010659848615	0.25957891474087985	0	0	4.643675473462707	7.503052567402758	IL23A
interleukin-1-mediated signaling pathway (GO:0070498)	1/94	0.20259936093805347	0.2632763269042725	0	0	4.54335392358728	7.253577402625964	PSMB9
nucleosome organization (GO:0034728)	1/94	0.20259936093805347	0.2632763269042725	0	0	4.54335392358728	7.253577402625964	DAXX
regulation of cell cycle phase transition (GO:1901987)	1/95	0.2045221568875351	0.26510213753523537	0	0	4.494794024445451	7.1335930380020685	PSMB9
regulation of vesicle-mediated transport (GO:0060627)	1/96	0.2064404126728171	0.2669128567890969	0	0	4.447256438969765	7.016629791356106	GAS1
glycosaminoglycan biosynthetic process (GO:0006024)	1/97	0.2083541388506012	0.2682993685290065	0	0	4.400709219858156	6.902583070971099	CEMIP
ubiquitin-dependent protein catabolic process (GO:0006511)	2/354	0.20856083725496988	0.2682993685290065	0	0	2.4209486166007905	3.794896257437365	IFI27;PSMB9
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	1/98	0.21026334584786519	0.2691370826852674	0	0	4.355121737223075	6.791352910221466	HLA-DRA
positive regulation of defense response (GO:0031349)	1/98	0.21026334584786519	0.2691370826852674	0	0	4.355121737223075	6.791352910221466	IL23A
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	1/100	0.2140682440880332	0.27332404232686536	0	0	4.266709649688373	6.576964036635908	HLA-DRA
positive regulation of protein localization to membrane (GO:1905477)	1/101	0.21596395615216224	0.2750585710196693	0	0	4.223829787234043	6.473626345114923	CEMIP
positive regulation of vasculature development (GO:1904018)	1/102	0.21785519065720038	0.27677880301857716	0	0	4.181799030966927	6.372746833533601	CXCL8
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	1/103	0.21974195801724053	0.2777972407526596	0	0	4.140592407175636	6.274245219426223	HLA-DRA
chromatin remodeling (GO:0006338)	1/103	0.21974195801724053	0.2777972407526596	0	0	4.140592407175636	6.274245219426223	DAXX
positive regulation of cellular metabolic process (GO:0031325)	1/105	0.2235021324797859	0.2812357000974877	0	0	4.060556464811784	6.0840711244578625	CXCL8
positive regulation of protein phosphorylation (GO:0001934)	2/371	0.22356041003843263	0.2812357000974877	0	0	2.307411334982915	3.4566720293930624	CEMIP;DAXX
positive regulation of protein serine/threonine kinase activity (GO:0071902)	1/106	0.22537556017488292	0.28282423237632365	0	0	4.021681864235056	5.9922541460255765	CEMIP
negative regulation of cell population proliferation (GO:0008285)	2/379	0.23065225341686488	0.2884299902249336	0	0	2.25752508361204	3.3114373476287806	CXCL8;CHD5
regulation of protein ubiquitination (GO:0031396)	1/109	0.2309693281098101	0.2884299902249336	0	0	3.909377462568952	5.729076781893868	DAXX
response to endoplasmic reticulum stress (GO:0034976)	1/110	0.2328251130659166	0.2886354912584729	0	0	3.873316416162405	5.645233548869816	CXCL8
response to tumor necrosis factor (GO:0034612)	1/110	0.2328251130659166	0.2886354912584729	0	0	3.873316416162405	5.645233548869816	CXCL8
regulation of protein kinase activity (GO:0045859)	1/110	0.2328251130659166	0.2886354912584729	0	0	3.873316416162405	5.645233548869816	DAXX
Fc-epsilon receptor signaling pathway (GO:0038095)	1/111	0.23467651282707594	0.29004290012293205	0	0	3.837911025145068	5.563233388756302	PSMB9
positive regulation of macromolecule metabolic process (GO:0010604)	2/384	0.23509336631057967	0.29004290012293205	0	0	2.2274072387889823	3.22477903636814	CXCL8;MMP8
Fc receptor signaling pathway (GO:0038093)	1/112	0.23652353752819621	0.29110589234239537	0	0	3.803143569101016	5.483020803278797	PSMB9
positive regulation of kinase activity (GO:0033674)	1/114	0.24020450214852124	0.2943555645913677	0	0	3.735454716625871	5.327746925017653	DAXX
cellular response to lectin (GO:1990858)	1/115	0.24203846229094883	0.2943555645913677	0	0	3.702500933184024	5.252584902806082	PSMB9
cellular response to molecule of bacterial origin (GO:0071219)	1/115	0.24203846229094883	0.2943555645913677	0	0	3.702500933184024	5.252584902806082	CXCL8
stimulatory C-type lectin receptor signaling pathway (GO:0002223)	1/115	0.24203846229094883	0.2943555645913677	0	0	3.702500933184024	5.252584902806082	PSMB9
positive regulation of protein metabolic process (GO:0051247)	1/115	0.24203846229094883	0.2943555645913677	0	0	3.702500933184024	5.252584902806082	IL23A
positive regulation of angiogenesis (GO:0045766)	1/116	0.24386808765967335	0.29517839451951006	0	0	3.6701202590194266	5.179008815752596	CXCL8
tumor necrosis factor-mediated signaling pathway (GO:0033209)	1/116	0.24386808765967335	0.29517839451951006	0	0	3.6701202590194266	5.179008815752596	PSMB9
regulation of cellular response to stress (GO:0080135)	1/118	0.24751437433019402	0.2988852822100456	0	0	3.607019458083288	5.0364330094143	HSPA1L
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1/119	0.249331055600908	0.3003705893356821	0	0	3.5762711864406778	4.9673467114691885	PSMB9
cellular response to lipopolysaccharide (GO:0071222)	1/120	0.25114344211139367	0.3018437614108769	0	0	3.5460396924727338	4.899673043257775	CXCL8
regulation of mRNA catabolic process (GO:0061013)	1/122	0.2547553706255982	0.3054677980335042	0	0	3.487075786882363	4.768407103107174	PSMB9
regulation of cell migration (GO:0030334)	2/408	0.2564780071620162	0.30681481230596325	0	0	2.093167701863354	2.8481991636996966	CEMIP;SPATA13
non-canonical Wnt signaling pathway (GO:0035567)	1/124	0.258350239082518	0.3083340848723758	0	0	3.4300294066770456	4.64233590912776	PSMB9
regulation of gene expression (GO:0010468)	4/1079	0.25904172436227674	0.3084403787755481	0	0	1.5963636363636364	2.156313934888955	DAXX;CXCL8;TRIM26;MMP8
protein targeting (GO:0006605)	1/125	0.2601413004442696	0.30903096479690495	0	0	3.40219629375429	4.581160506121979	ZDHHC19
plasma membrane bounded cell projection organization (GO:0120036)	1/128	0.26548911100363615	0.3146537611894947	0	0	3.3213268554196684	4.404682072717277	SAMD14
DNA-dependent DNA replication (GO:0006261)	1/129	0.2672632892574722	0.31602495173169926	0	0	3.2952127659574466	4.348102458559722	PSMB9
positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	0.2690332711029445	0.3166552524246151	0	0	3.269503546099291	4.292597323637588	PSMB9
regulation of primary metabolic process (GO:0080090)	1/130	0.2690332711029445	0.3166552524246151	0	0	3.269503546099291	4.292597323637588	PSMB9
cellular response to hypoxia (GO:0071456)	1/131	0.2707990662874435	0.31727487857933884	0	0	3.244189852700491	4.238138854578135	PSMB9
cellular response to metal ion (GO:0071248)	1/131	0.2707990662874435	0.31727487857933884	0	0	3.244189852700491	4.238138854578135	DAXX
regulation of cell adhesion (GO:0030155)	1/133	0.2743181354387822	0.31920655760149197	0	0	3.1947130883301096	4.132255212667504	CXCL8
regulation of cell motility (GO:2000145)	1/133	0.2743181354387822	0.31920655760149197	0	0	3.1947130883301096	4.132255212667504	SPATA13
RNA metabolic process (GO:0016070)	1/133	0.2743181354387822	0.31920655760149197	0	0	3.1947130883301096	4.132255212667504	RNASE1
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/134	0.27607142866878964	0.32051830267215486	0	0	3.1705327147656375	4.08077885655363	IL23A
positive regulation of response to external stimulus (GO:0032103)	1/139	0.2847758662733346	0.32913147524141606	0	0	3.054887449892075	3.8371000641714974	IL23A
protein dephosphorylation (GO:0006470)	1/139	0.2847758662733346	0.32913147524141606	0	0	3.054887449892075	3.8371000641714974	PTPRH
chromatin organization (GO:0006325)	1/142	0.289949249724438	0.33435589157412665	0	0	2.98943715104874	3.7010707882854015	DAXX
receptor-mediated endocytosis (GO:0006898)	1/143	0.291665554686971	0.3348268251115003	0	0	2.9682349415642793	3.6573032442631024	CXCL8
monocarboxylic acid metabolic process (GO:0032787)	1/143	0.291665554686971	0.3348268251115003	0	0	2.9682349415642793	3.6573032442631024	CYP2C8
regulation of mRNA stability (GO:0043488)	1/146	0.2967901330113265	0.33994753490335383	0	0	2.9063829787234043	3.530470632982791	PSMB9
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	1/149	0.3018784034289323	0.34500388963306544	0	0	2.8470385278895916	3.409986247075275	PSMB9
brain development (GO:0007420)	1/150	0.3035664687445217	0.34539118221598913	0	0	2.827788090818221	3.371160820842058	PBX2
regulation of cytokine production (GO:0001817)	1/150	0.3035664687445217	0.34539118221598913	0	0	2.827788090818221	3.371160820842058	HLA-B
actin filament organization (GO:0007015)	1/152	0.3069306178391492	0.34844451515220487	0	0	2.790052134704805	3.2954242033651266	SAMD14
dephosphorylation (GO:0016311)	1/153	0.30860672010835594	0.34880053133659655	0	0	2.7715565509518476	3.2584845675973475	PTPRH
positive regulation of Wnt signaling pathway (GO:0030177)	1/153	0.30860672010835594	0.34880053133659655	0	0	2.7715565509518476	3.2584845675973475	PSMB9
response to lipopolysaccharide (GO:0032496)	1/159	0.318580301765177	0.3592799878937679	0	0	2.665499596014005	3.049013572783177	CXCL8
positive regulation of gene expression (GO:0010628)	2/482	0.3224480912035636	0.3620469795969837	0	0	1.763768115942029	1.9962558822843366	CXCL8;MMP8
cellular response to cytokine stimulus (GO:0071345)	2/482	0.3224480912035636	0.3620469795969837	0	0	1.763768115942029	1.9962558822843366	CXCL8;IL23A
negative regulation of canonical Wnt signaling pathway (GO:0090090)	1/165	0.328412965909915	0.3679375022885699	0	0	2.5672029060716137	2.8585378719919627	PSMB9
regulation of MAPK cascade (GO:0043408)	1/166	0.3300381801688704	0.3689509787040647	0	0	2.5515151515151517	2.8284742975844512	MMP8
neuron projection development (GO:0031175)	1/171	0.33810666167795217	0.37714730017235626	0	0	2.4758448060075096	2.6847909212615453	SAMD14
neuron differentiation (GO:0030182)	1/174	0.3429019983946348	0.3816648329957674	0	0	2.4325421227401303	2.60357559850068	PBX2
defense response to bacterium (GO:0042742)	1/176	0.34607997317572453	0.38436647780037086	0	0	2.404498480243161	2.5513782179695705	IL23A
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	1/185	0.36019560538055195	0.39917781375507055	0	0	2.2858464384828863	2.3340961921134795	CTAGE4
regulation of mitotic cell cycle phase transition (GO:1901990)	1/188	0.36483417727067946	0.4034451377161726	0	0	2.248833769484583	2.267526834705381	PSMB9
negative regulation of Wnt signaling pathway (GO:0030178)	1/191	0.3694398151640487	0.407657727077571	0	0	2.212989921612542	2.203623295025809	PSMB9
regulation of signal transduction (GO:0009966)	1/198	0.3800595097723944	0.418474126889174	0	0	2.133599740792742	2.064102922116796	GAS1
regulation of macromolecule metabolic process (GO:0060255)	1/200	0.3830614060395898	0.42087433453276824	0	0	2.111942692184326	2.026535673888961	TRIM26
regulation of angiogenesis (GO:0045765)	1/203	0.38753758131680277	0.42488060307109854	0	0	2.0802612176111226	1.9719679170263773	CXCL8
negative regulation of cellular process (GO:0048523)	2/566	0.3956514044972505	0.4328493997918638	0	0	1.4946037619488128	1.3858291113547616	CXCL8;CHD5
phosphate-containing compound metabolic process (GO:0006796)	1/212	0.40077616051998316	0.43752109634590913	0	0	1.9906221639608752	1.8201297763279127	HKDC1
positive regulation of protein modification process (GO:0031401)	1/214	0.4036797921097899	0.4397533054472605	0	0	1.971731095794626	1.7886229535385159	DAXX
extracellular structure organization (GO:0043062)	1/216	0.4065696454396009	0.4419610583122625	0	0	1.9531914893617022	1.7578724091286135	MMP8
external encapsulating structure organization (GO:0045229)	1/217	0.4080094252209639	0.44258649515494386	0	0	1.9440504334121356	1.7427731792015246	MMP8
cellular response to lipid (GO:0071396)	1/219	0.41087873101307043	0.44475668135030033	0	0	1.926019910208862	1.7131122117384412	CXCL8
positive regulation of cell motility (GO:2000147)	1/221	0.41373441794041776	0.44690299996939636	0	0	1.9083172147001934	1.6841491256967303	CEMIP
inflammatory response (GO:0006954)	1/230	0.42641816555461326	0.45963389634518315	0	0	1.8324816500975565	1.5618878897058712	CXCL8
apoptotic process (GO:0006915)	1/231	0.4278107742806961	0.4601662109910008	0	0	1.8244218316373728	1.5490696847293837	IFI27
positive regulation of DNA-binding transcription factor activity (GO:0051091)	1/246	0.44830688296739196	0.4812015179859637	0	0	1.7114198871037776	1.3730332824710645	TRIM26
regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	0.4576240055588812	0.489151337883397	0	0	1.663289429246876	1.300205622903202	PSMB9
positive regulation of phosphorylation (GO:0042327)	1/253	0.4576240055588812	0.489151337883397	0	0	1.663289429246876	1.300205622903202	DAXX
regulation of protein phosphorylation (GO:0001932)	1/266	0.4745202200543745	0.5054123744068478	0	0	1.5806503412284223	1.178297454098973	DAXX
negative regulation of signal transduction (GO:0009968)	1/267	0.4757983680939466	0.5054123744068478	0	0	1.5746280595104782	1.1695724867903587	CXCL8
protein deubiquitination (GO:0016579)	1/267	0.4757983680939466	0.5054123744068478	0	0	1.5746280595104782	1.1695724867903587	PSMB9
central nervous system development (GO:0007417)	1/268	0.4770734718797215	0.5057176347876137	0	0	1.5686508885170134	1.1609346333829171	PBX2
positive regulation of cell migration (GO:0030335)	1/269	0.47834553847449446	0.5060184208655809	0	0	1.5627183232772308	1.1523827523203254	CEMIP
positive regulation of MAPK cascade (GO:0043410)	1/274	0.4846605608480027	0.5116416642354172	0	0	1.5337074273244486	1.1108742703829941	MMP8
protein modification by small protein removal (GO:0070646)	1/276	0.4871655560123716	0.5132279108607701	0	0	1.5223984526112186	1.094834769871367	PSMB9
plasma membrane bounded cell projection assembly (GO:0120031)	1/278	0.489658627195251	0.5147951070307362	0	0	1.5112527843920425	1.0791052295940595	SPATA13
proteolysis (GO:0006508)	1/287	0.5007313715093794	0.5253575045344309	0	0	1.463026335366761	1.011954111519602	MMP8
regulation of cell cycle (GO:0051726)	1/296	0.5115687710666701	0.5356302879062068	0	0	1.4177425171294626	0.9502748886456612	CXCL8
extracellular matrix organization (GO:0030198)	1/300	0.5163111350542522	0.5394924513219942	0	0	1.3984914253184373	0.9244667715907776	MMP8
MAPK cascade (GO:0000165)	1/303	0.5198382911479207	0.5420717007489518	0	0	1.384387769480062	0.9057183854887997	PSMB9
regulation of apoptotic process (GO:0042981)	2/742	0.5361291032668078	0.5579229692532635	0	0	1.1287896592244417	0.7036652167754116	DAXX;GAS1
cellular response to oxygen-containing compound (GO:1901701)	1/323	0.5427173838981963	0.5636334696873764	0	0	1.297079423813929	0.7927315775189133	CXCL8
regulation of cell population proliferation (GO:0042127)	2/764	0.5521299514417202	0.572248046838382	0	0	1.0949446536574232	0.6503662918719995	CXCL8;CHD5
positive regulation of multicellular organismal process (GO:0051240)	1/345	0.56665215102478	0.5849312526707405	0	0	1.2127659574468086	0.6888627715966231	IL23A
post-translational protein modification (GO:0043687)	1/345	0.56665215102478	0.5849312526707405	0	0	1.2127659574468086	0.6888627715966231	PSMB9
cellular response to DNA damage stimulus (GO:0006974)	1/350	0.5719183393708918	0.5890714546596434	0	0	1.1950862647076754	0.667765279239327	GNL1
supramolecular fiber organization (GO:0097435)	1/351	0.5729640320712939	0.5890714546596434	0	0	1.19161094224924	0.6636466650645508	SAMD14
protein transport (GO:0015031)	1/369	0.5913644044889995	0.6067706915798953	0	0	1.1322849213691026	0.5948151554131711	CTAGE4
protein modification by small protein conjugation (GO:0032446)	1/409	0.6295189367845921	0.6446273912674224	0	0	1.0191906549853984	0.4716807662193127	TRIM26
regulation of nucleic acid-templated transcription (GO:1903506)	1/430	0.6481303345549042	0.6623607411020178	0	0	0.968258691662947	0.4198984233891244	DAXX
regulation of intracellular signal transduction (GO:1902531)	1/437	0.6541282515127149	0.6671586947699403	0	0	0.9523716572320906	0.40423590562856077	DAXX
negative regulation of transcription, DNA-templated (GO:0045892)	2/948	0.6709658860742496	0.6829712399006277	0	0	0.8735177865612648	0.3485659027828046	DAXX;IFI27
negative regulation of nucleic acid-templated transcription (GO:1903507)	1/464	0.6763394712372426	0.6870750183997385	0	0	0.8955930334083911	0.35023074831315293	DAXX
regulation of cellular macromolecule biosynthetic process (GO:2000112)	1/468	0.6795089352193653	0.6889278709550792	0	0	0.8877397603535468	0.3430092347839866	DAXX
cellular protein modification process (GO:0006464)	2/1025	0.7128006919950781	0.7212528741135967	0	0	0.804496578690127	0.27236507775874946	PTPRH;PSMB9
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	1/547	0.7362283442584152	0.7434889788171768	0	0	0.7562154157898838	0.2315644718000561	DAXX
negative regulation of transcription by RNA polymerase II (GO:0000122)	1/684	0.8121896579393043	0.8185848520963067	0	0	0.6002616740911498	0.12486727213164689	IFI27
positive regulation of transcription by RNA polymerase II (GO:0045944)	1/908	0.8927820720479609	0.8980440488969665	0	0	0.44676159421989725	0.05066846910275907	PBX2
regulation of transcription by RNA polymerase II (GO:0006357)	3/2206	0.9113229724802633	0.9148967880586173	0	0	0.5371160538659404	0.04987547919862632	IFI27;CHD5;PBX2
regulation of transcription, DNA-templated (GO:0006355)	3/2244	0.9173613534232422	0.9191565811207436	0	0	0.5268778818979623	0.04544523204590733	DAXX;CHD5;PBX2
positive regulation of transcription, DNA-templated (GO:0045893)	1/1183	0.9466112452918217	0.9466112452918217	0	0	0.3378694603448897	0.01853780999633543	PBX2
